Subject,SubName,Condition,SNS,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain,Include,IRI_Total,IRI_EC,IRI_PT,IRI_distress,IRI_fantasy,MPSS_Total,MPSS_friend,RSE
2,154,0,0,19,1,20,0,0,1210,3,1,7,7,0,3,1,,,,,,,,
2,154,0,0,20,1,20,0,1,840,1,1,3.25,3.25,0,1,1,,,,,,,,
2,154,0,0,21,1,20,1,0,126,3,1,4,4,-1,0,1,,,,,,,,
2,154,0,0,22,1,20,0,1,483,0,0,0,8,0,4.25,1,,,,,,,,
2,154,0,0,23,1,20,0,1,1194,0,0,0,17,0,9,1,,,,,,,,
2,154,0,0,24,1,20,1,0,1006,3,1,12,12,-18,0,1,,,,,,,,
2,154,0,0,25,1,20,1,1,628,0,0,-5,5,-5,0,1,,,,,,,,
2,154,0,0,26,1,20,0,1,537,1,1,4,4,0,2.25,1,,,,,,,,
2,154,0,0,27,1,20,1,0,999,3,0,-9,12,-9,0,1,,,,,,,,
2,154,0,0,28,1,20,1,0,1181,3,1,8,8,-9,0,1,,,,,,,,
2,154,0,0,29,1,20,1,1,667,0,0,-4.38,5,-4.38,0,1,,,,,,,,
2,154,0,0,30,1,20,1,0,369,3,0,-13,8,-13,0,1,,,,,,,,
2,154,0,0,1,1,20,1,0,841,3,0,-2.25,2,-2.25,0,1,,,,,,,,
2,154,0,0,2,1,20,1,0,527,3,1,6,6,-4.5,0,1,,,,,,,,
2,154,0,0,3,1,20,1,0,1020,3,1,2,2,-3.25,0,1,,,,,,,,
2,154,0,0,4,1,20,0,1,593,0,0,0,22,0,10,1,,,,,,,,
2,154,0,0,5,1,20,1,1,975,1,1,9,9,-4.5,0,1,,,,,,,,
2,154,0,0,6,1,20,0,1,996,1,1,17,17,0,10,1,,,,,,,,
2,154,0,0,7,1,20,0,1,522,1,1,4,4,0,2,1,,,,,,,,
2,154,0,0,8,1,20,1,0,575,3,0,-2,4,-2,0,1,,,,,,,,
2,154,0,0,9,1,20,0,1,581,1,1,11,11,0,6,1,,,,,,,,
2,154,0,0,10,1,20,0,1,843,0,0,0,7,0,4,1,,,,,,,,
2,154,0,0,11,1,20,1,1,961,0,0,-3.75,10,-3.75,0,1,,,,,,,,
2,154,0,0,12,1,20,1,0,38,3,1,12,12,-24,0,1,,,,,,,,
2,154,0,0,13,1,20,1,1,732,0,0,-10.5,6,-10.5,0,1,,,,,,,,
2,154,0,0,14,1,20,1,0,730,3,0,-9.38,5,-9.38,0,1,,,,,,,,
2,154,0,0,15,1,20,1,1,640,1,1,8,8,-5,0,1,,,,,,,,
2,154,0,0,16,1,20,1,1,398,1,1,5,5,-3.13,0,1,,,,,,,,
2,154,0,0,17,1,20,0,1,1323,0,0,0,30,0,12,1,,,,,,,,
2,154,0,0,18,1,20,1,0,993,3,1,4,4,-7,0,1,,,,,,,,
2,154,0,0,19,1,20,1,0,511,3,1,10,10,-13.75,0,1,,,,,,,,
2,154,0,0,20,1,20,1,0,908,3,0,-15,8,-15,0,1,,,,,,,,
2,154,0,0,21,1,20,0,1,578,1,1,24,24,0,12,1,,,,,,,,
2,154,0,0,22,1,20,1,0,895,3,0,-15,12,-15,0,1,,,,,,,,
2,154,0,0,23,1,20,1,0,1133,3,0,-18,9,-18,0,1,,,,,,,,
2,154,0,0,24,1,20,0,1,698,1,1,13,13,0,5,1,,,,,,,,
2,154,0,0,25,1,20,1,1,1448,1,1,2,2,-0.75,0,1,,,,,,,,
2,154,0,0,26,1,20,1,1,677,0,0,-6,12,-6,0,1,,,,,,,,
2,154,0,0,27,1,20,0,1,675,0,0,0,8,0,3,1,,,,,,,,
2,154,0,0,28,1,20,1,1,849,1,1,8,8,-6,0,1,,,,,,,,
2,154,0,0,29,1,20,1,0,727,3,0,-5,4,-5,0,1,,,,,,,,
2,154,0,0,30,1,20,1,0,1300,3,0,-6,6,-6,0,1,,,,,,,,
2,154,0,0,1,1,20,1,0,1184,3,1,9,9,-11.25,0,1,,,,,,,,
2,154,0,0,2,1,20,1,0,621,3,1,12,12,-21,0,1,,,,,,,,
2,154,0,0,3,1,20,1,1,707,1,1,5,5,-6.88,0,1,,,,,,,,
2,154,0,0,4,1,20,1,1,855,0,0,-3,12,-3,0,1,,,,,,,,
2,154,0,0,5,1,20,0,1,1332,1,1,5,5,0,2,1,,,,,,,,
2,154,0,0,6,1,20,1,1,1459,0,0,-6.75,9,-6.75,0,1,,,,,,,,
2,154,0,0,7,1,20,0,1,592,0,0,0,26,0,10,1,,,,,,,,
2,154,0,0,8,1,20,1,1,734,1,1,8,8,-3,0,1,,,,,,,,
2,154,0,0,9,1,20,0,1,691,1,1,19,19,0,8,1,,,,,,,,
2,154,0,0,10,1,20,0,1,601,0,0,0,25,0,10,1,,,,,,,,
2,154,0,0,11,1,20,1,,,,0,-1.88,5,-1.88,0,1,,,,,,,,
2,154,0,0,12,1,20,1,0,396,3,0,-2.75,2,-2.75,0,1,,,,,,,,
2,154,0,0,13,1,20,1,0,650,3,1,2,2,-1.75,0,1,,,,,,,,
2,154,0,0,14,1,20,1,0,368,3,0,-11.25,10,-11.25,0,1,,,,,,,,
2,154,0,0,15,1,20,0,1,517,0,0,0,5,0,3,1,,,,,,,,
2,154,0,0,16,1,20,1,1,354,1,1,9,9,-2.25,0,1,,,,,,,,
2,154,0,0,17,1,20,1,0,328,3,0,-11,8,-11,0,1,,,,,,,,
2,154,0,0,18,1,20,1,1,590,1,1,4,4,-3,0,1,,,,,,,,
2,154,0,0,19,1,20,1,1,779,1,1,6,6,-1.5,0,1,,,,,,,,
2,154,0,0,20,1,20,1,0,321,3,0,-13.5,9,-13.5,0,1,,,,,,,,
2,154,0,0,21,1,20,1,0,655,3,0,-5.63,5,-5.63,0,1,,,,,,,,
2,154,0,0,22,1,20,1,1,476,0,0,-3,6,-3,0,1,,,,,,,,
2,154,0,0,23,1,20,1,0,1106,3,1,10,10,-16.25,0,1,,,,,,,,
2,154,0,0,24,1,20,1,1,519,1,1,5,5,-2.5,0,1,,,,,,,,
2,154,0,0,25,1,20,0,1,1189,0,0,0,28,0,13,1,,,,,,,,
2,154,0,0,26,1,20,1,1,363,1,1,10,10,-6.25,0,1,,,,,,,,
2,154,0,0,27,1,20,0,1,441,0,0,0,12,0,5,1,,,,,,,,
2,154,0,0,28,1,20,1,0,567,3,0,-12,12,-12,0,1,,,,,,,,
2,154,0,0,29,1,20,1,0,532,3,1,4,4,-6,0,1,,,,,,,,
2,154,0,0,30,1,20,1,0,625,3,1,6,6,-7.5,0,1,,,,,,,,
2,154,-1,1,1,1,20,1,0,1050,3,1,8,8,-9,0,1,,,,,,,,
2,154,-1,1,2,1,20,1,0,503,3,0,-3.75,2,-3.75,0,1,,,,,,,,
2,154,-1,1,3,1,20,0,1,477,1,1,12,12,0,4,1,,,,,,,,
2,154,-1,1,4,1,20,0,1,747,0,0,0,22,0,13,1,,,,,,,,
2,154,-1,1,5,1,20,1,1,593,0,0,-4.38,5,-4.38,0,1,,,,,,,,
2,154,-1,1,6,1,20,1,0,421,3,0,-18.75,10,-18.75,0,1,,,,,,,,
2,154,-1,1,7,1,20,1,0,291,3,1,9,9,-9,0,1,,,,,,,,
2,154,-1,1,8,1,20,1,1,801,0,0,-1.25,2,-1.25,0,1,,,,,,,,
2,154,-1,1,9,1,20,1,1,774,1,1,4,4,-1,0,1,,,,,,,,
2,154,-1,1,10,1,20,1,0,539,3,0,-13,8,-13,0,1,,,,,,,,
2,154,-1,1,11,1,20,1,1,449,1,1,8,8,-2,0,1,,,,,,,,
2,154,-1,1,12,1,20,1,0,551,3,0,-12,6,-12,0,1,,,,,,,,
2,154,-1,1,13,1,20,1,0,1149,3,0,-9,12,-9,0,1,,,,,,,,
2,154,-1,1,14,1,20,1,0,931,3,1,6,6,-9,0,1,,,,,,,,
2,154,-1,1,15,1,20,0,1,424,1,1,3.25,3.25,0,1,1,,,,,,,,
2,154,-1,1,16,1,20,0,1,430,1,1,7,7,0,3,1,,,,,,,,
2,154,-1,1,17,1,20,1,1,659,0,0,-7,8,-7,0,1,,,,,,,,
2,154,-1,1,18,1,20,0,1,376,1,1,25,25,0,9,1,,,,,,,,
2,154,-1,1,19,1,20,0,1,1117,0,0,0,8,0,4.25,1,,,,,,,,
2,154,-1,1,20,1,20,1,1,635,0,0,-8.75,10,-8.75,0,1,,,,,,,,
2,154,-1,1,21,1,20,1,0,825,3,1,4,4,-8,0,1,,,,,,,,
2,154,-1,1,22,1,20,0,1,350,0,0,0,17,0,9,1,,,,,,,,
2,154,-1,1,23,1,20,1,0,700,3,1,12,12,-18,0,1,,,,,,,,
2,154,-1,1,24,1,20,0,1,665,1,1,10,10,0,6,1,,,,,,,,
2,154,-1,1,25,1,20,0,1,543,0,0,0,13,0,6,1,,,,,,,,
2,154,-1,1,26,1,20,1,0,653,3,0,-15.75,9,-15.75,0,1,,,,,,,,
2,154,-1,1,27,1,20,1,0,610,3,1,5,5,-8.13,0,1,,,,,,,,
2,154,-1,1,28,1,20,1,0,401,3,1,4,4,-4,0,1,,,,,,,,
2,154,-1,1,29,1,20,0,1,398,1,1,4,4,0,2.25,1,,,,,,,,
2,154,-1,1,30,1,20,1,0,372,3,0,-5,5,-5,0,1,,,,,,,,
2,154,-1,1,1,1,20,0,1,383,0,0,0,30,0,12,1,,,,,,,,
2,154,-1,1,2,1,20,1,1,308,0,0,-6,12,-6,0,1,,,,,,,,
2,154,-1,1,3,1,20,1,0,353,3,1,4,4,-5,0,1,,,,,,,,
2,154,-1,1,4,1,20,0,1,351,0,0,0,17,0,10,1,,,,,,,,
2,154,-1,1,5,1,20,1,0,325,3,1,2,2,-3.25,0,1,,,,,,,,
2,154,-1,1,6,1,20,1,0,899,3,0,-6,6,-6,0,1,,,,,,,,
2,154,-1,1,7,1,20,1,1,448,1,1,6,6,-4.5,0,1,,,,,,,,
2,154,-1,1,8,1,20,1,0,678,3,0,-2,4,-2,0,1,,,,,,,,
2,154,-1,1,9,1,20,0,1,612,1,1,4,4,0,2,1,,,,,,,,
2,154,-1,1,10,1,20,1,1,537,1,1,9,9,-4.5,0,1,,,,,,,,
2,154,-1,1,11,1,20,1,0,894,3,0,-24,12,-24,0,1,,,,,,,,
2,154,-1,1,12,1,20,0,1,764,1,1,22,22,0,10,1,,,,,,,,
2,154,-1,1,13,1,20,1,0,1250,3,1,4,4,-7,0,1,,,,,,,,
2,154,-1,1,14,1,20,1,1,1382,1,1,2,2,-0.75,0,1,,,,,,,,
2,154,-1,1,15,1,20,1,0,1819,3,0,-2.25,2,-2.25,0,1,,,,,,,,
2,154,-1,1,16,1,20,1,0,833,3,0,-9.38,5,-9.38,0,1,,,,,,,,
2,154,-1,1,17,1,20,1,0,959,3,0,-15,8,-15,0,1,,,,,,,,
2,154,-1,1,18,1,20,1,1,1020,1,1,8,8,-5,0,1,,,,,,,,
2,154,-1,1,19,1,20,1,0,698,3,1,10,10,-13.75,0,1,,,,,,,,
2,154,-1,1,20,1,20,0,1,384,0,0,0,8,0,3,1,,,,,,,,
2,154,-1,1,21,1,20,1,1,534,1,1,8,8,-6,0,1,,,,,,,,
2,154,-1,1,22,1,20,0,1,435,1,1,13,13,0,5,1,,,,,,,,
2,154,-1,1,23,1,20,0,1,681,1,1,24,24,0,12,1,,,,,,,,
2,154,-1,1,24,1,20,1,0,743,3,0,-18,9,-18,0,1,,,,,,,,
2,154,-1,1,25,1,20,0,1,652,0,0,0,7,0,4,1,,,,,,,,
2,154,-1,1,26,1,20,1,1,458,0,0,-3.75,10,-3.75,0,1,,,,,,,,
2,154,-1,1,27,1,20,1,1,1105,1,1,5,5,-3.13,0,1,,,,,,,,
2,154,-1,1,28,1,20,1,1,541,0,0,-15,12,-15,0,1,,,,,,,,
2,154,-1,1,29,1,20,1,0,507,3,0,-10.5,6,-10.5,0,1,,,,,,,,
2,154,-1,1,30,1,20,0,1,361,1,1,11,11,0,6,1,,,,,,,,
2,154,-1,1,1,1,20,1,0,873,3,1,9,9,-11.25,0,1,,,,,,,,
2,154,-1,1,2,1,20,1,0,1054,3,1,6,6,-7.5,0,1,,,,,,,,
2,154,-1,1,3,1,20,1,0,316,3,0,-21,12,-21,0,1,,,,,,,,
2,154,-1,1,4,1,20,0,1,538,1,1,19,19,0,8,1,,,,,,,,
2,154,-1,1,5,1,20,0,1,496,0,0,0,12,0,5,1,,,,,,,,
2,154,-1,1,6,1,20,1,1,973,0,0,-13.5,9,-13.5,0,1,,,,,,,,
2,154,-1,1,7,1,20,1,0,635,3,1,10,10,-16.25,0,1,,,,,,,,
2,154,-1,1,8,1,20,1,1,544,0,0,-3,6,-3,0,1,,,,,,,,
2,154,-1,1,9,1,20,1,0,702,3,0,-12,12,-12,0,1,,,,,,,,
2,154,-1,1,10,1,20,1,0,692,3,1,5,5,-6.88,0,1,,,,,,,,
2,154,-1,1,11,1,20,1,0,360,3,0,-2.75,2,-2.75,0,1,,,,,,,,
2,154,-1,1,12,1,20,1,1,638,0,0,-3,12,-3,0,1,,,,,,,,
2,154,-1,1,13,1,20,1,1,444,1,1,5,5,-2.5,0,1,,,,,,,,
2,154,-1,1,14,1,20,1,0,554,3,0,-5.63,5,-5.63,0,1,,,,,,,,
2,154,-1,1,15,1,20,1,1,624,0,0,-3,4,-3,0,1,,,,,,,,
2,154,-1,1,16,1,20,1,0,517,3,1,4,4,-6,0,1,,,,,,,,
2,154,-1,1,17,1,20,0,1,555,1,1,5,5,0,2,1,,,,,,,,
2,154,-1,1,18,1,20,1,1,697,1,1,9,9,-2.25,0,1,,,,,,,,
2,154,-1,1,19,1,20,0,1,591,0,0,0,26,0,10,1,,,,,,,,
2,154,-1,1,20,1,20,1,1,709,1,1,6,6,-1.5,0,1,,,,,,,,
2,154,-1,1,21,1,20,1,,,,1,10,10,-6.25,0,1,,,,,,,,
2,154,-1,1,22,1,20,1,0,296,3,0,-6.75,9,-6.75,0,1,,,,,,,,
2,154,-1,1,23,1,20,1,1,621,1,1,8,8,-3,0,1,,,,,,,,
2,154,-1,1,24,1,20,1,1,650,0,0,-11.25,10,-11.25,0,1,,,,,,,,
2,154,-1,1,25,1,20,0,1,800,1,1,5,5,0,3,1,,,,,,,,
2,154,-1,1,26,1,20,1,1,981,1,1,2,2,-1.75,0,1,,,,,,,,
2,154,-1,1,27,1,20,0,1,1019,0,0,0,28,0,13,1,,,,,,,,
2,154,-1,1,28,1,20,1,1,1728,1,1,8,8,-11,0,1,,,,,,,,
2,154,-1,1,29,1,20,0,1,277,0,0,0,25,0,10,1,,,,,,,,
2,154,-1,1,30,1,20,1,1,675,0,0,-1.88,5,-1.88,0,1,,,,,,,,
2,154,1,1,1,1,20,1,0,1178,3,0,-3.75,2,-3.75,0,1,,,,,,,,
2,154,1,1,2,1,20,0,1,279,1,1,17,17,0,9,1,,,,,,,,
2,154,1,1,3,1,20,1,0,284,3,0,-15.75,9,-15.75,0,1,,,,,,,,
2,154,1,1,4,1,20,1,1,530,0,0,-8.75,10,-8.75,0,1,,,,,,,,
2,154,1,1,5,1,20,0,,,,1,3.25,3.25,0,1,1,,,,,,,,
2,154,1,1,6,1,20,1,0,542,3,0,-12,6,-12,0,1,,,,,,,,
2,154,1,1,7,1,20,1,1,611,1,1,6,6,-9,0,1,,,,,,,,
2,154,1,1,8,1,20,1,0,785,3,1,12,12,-18,0,1,,,,,,,,
2,154,1,1,9,1,20,1,0,359,3,1,9,9,-9,0,1,,,,,,,,
2,154,1,1,10,1,20,0,1,365,0,0,0,13,0,6,1,,,,,,,,
2,154,1,1,11,1,20,0,1,443,0,0,0,22,0,13,1,,,,,,,,
2,154,1,1,12,1,20,0,1,352,1,1,7,7,0,3,1,,,,,,,,
2,154,1,1,13,1,20,1,0,622,3,1,5,5,-5,0,1,,,,,,,,
2,154,1,1,14,1,20,1,1,500,0,0,-9,12,-9,0,1,,,,,,,,
2,154,1,1,15,1,20,1,0,504,3,1,4,4,-4,0,1,,,,,,,,
2,154,1,1,16,1,20,0,1,606,0,0,0,8,0,4.25,1,,,,,,,,
2,154,1,1,17,1,20,0,0,691,3,1,10,10,0,6,1,,,,,,,,
2,154,1,1,18,1,20,1,1,681,0,0,-13,8,-13,0,1,,,,,,,,
2,154,1,1,19,1,20,0,0,518,3,0,0,25,0,9,1,,,,,,,,
2,154,1,1,20,1,20,1,1,412,1,1,4,4,-8,0,1,,,,,,,,
2,154,1,1,21,1,20,1,0,754,3,0,-1.25,2,-1.25,0,1,,,,,,,,
2,154,1,1,22,1,20,1,1,480,1,1,4,4,-1,0,1,,,,,,,,
2,154,1,1,23,1,20,1,1,405,1,1,8,8,-9,0,1,,,,,,,,
2,154,1,1,24,1,20,1,0,955,3,0,-18.75,10,-18.75,0,1,,,,,,,,
2,154,1,1,25,1,20,0,1,424,0,0,0,12,0,4,1,,,,,,,,
2,154,1,1,26,1,20,1,1,798,1,1,8,8,-2,0,1,,,,,,,,
2,154,1,1,27,1,20,1,,,,0,-7,8,-7,0,1,,,,,,,,
2,154,1,1,28,1,20,0,1,361,1,1,4,4,0,2.25,1,,,,,,,,
2,154,1,1,29,1,20,1,1,606,1,1,5,5,-8.13,0,1,,,,,,,,
2,154,1,1,30,1,20,1,1,788,0,0,-4.38,5,-4.38,0,1,,,,,,,,
2,154,1,1,1,1,20,0,1,462,0,0,0,17,0,10,1,,,,,,,,
2,154,1,1,2,1,20,1,1,308,1,1,5,5,-3.13,0,1,,,,,,,,
2,154,1,1,3,1,20,1,1,826,1,1,9,9,-4.5,0,1,,,,,,,,
2,154,1,1,4,1,20,1,0,391,3,0,-9.38,5,-9.38,0,1,,,,,,,,
2,154,1,1,5,1,20,1,0,477,3,0,-18,9,-18,0,1,,,,,,,,
2,154,1,1,6,1,20,1,0,546,3,1,2,2,-3.25,0,1,,,,,,,,
2,154,1,1,7,1,20,0,1,1208,0,0,0,7,0,4,1,,,,,,,,
2,154,1,1,8,1,20,1,1,469,0,0,-3.75,10,-3.75,0,1,,,,,,,,
2,154,1,1,9,1,20,1,0,995,3,1,12,12,-24,0,1,,,,,,,,
2,154,1,1,10,1,20,1,1,409,1,1,4,4,-7,0,1,,,,,,,,
2,154,1,1,11,1,20,0,1,709,0,0,0,11,0,6,1,,,,,,,,
2,154,1,1,12,1,20,1,1,539,0,0,-13.75,10,-13.75,0,1,,,,,,,,
2,154,1,1,13,1,20,1,1,417,1,1,2,2,-0.75,0,1,,,,,,,,
2,154,1,1,14,1,20,1,,,,1,8,8,-5,0,1,,,,,,,,
2,154,1,1,15,1,20,1,0,603,3,0,-15,8,-15,0,1,,,,,,,,
2,154,1,1,16,1,20,1,1,449,0,0,-5,4,-5,0,1,,,,,,,,
2,154,1,1,17,1,20,0,1,727,1,1,13,13,0,5,1,,,,,,,,
2,154,1,1,18,1,20,1,0,332,3,0,-2.25,2,-2.25,0,1,,,,,,,,
2,154,1,1,19,1,20,1,1,362,1,1,8,8,-6,0,1,,,,,,,,
2,154,1,1,20,1,20,0,,,,1,4,4,0,2,1,,,,,,,,
2,154,1,1,21,1,20,0,1,438,1,1,24,24,0,12,1,,,,,,,,
2,154,1,1,22,1,20,1,1,852,0,0,-15,12,-15,0,1,,,,,,,,
2,154,1,1,23,1,20,0,1,418,1,1,22,22,0,10,1,,,,,,,,
2,154,1,1,24,1,20,0,1,696,0,0,0,30,0,12,1,,,,,,,,
2,154,1,1,25,1,20,1,1,412,0,0,-2,4,-2,0,1,,,,,,,,
2,154,1,1,26,1,20,1,0,657,3,1,6,6,-4.5,0,1,,,,,,,,
2,154,1,1,27,1,20,1,0,327,3,0,-6,6,-6,0,1,,,,,,,,
2,154,1,1,28,1,20,1,0,349,3,1,6,6,-10.5,0,1,,,,,,,,
2,154,1,1,29,1,20,0,1,362,0,0,0,8,0,3,1,,,,,,,,
2,154,1,1,30,1,20,1,1,345,1,1,12,12,-6,0,1,,,,,,,,
2,154,1,1,1,1,20,1,0,658,3,1,12,12,-21,0,1,,,,,,,,
2,154,1,1,2,1,20,0,1,311,0,0,0,28,0,13,1,,,,,,,,
2,154,1,1,3,1,20,1,1,349,1,1,6,6,-1.5,0,1,,,,,,,,
2,154,1,1,4,1,20,1,0,883,3,0,-11,8,-11,0,1,,,,,,,,
2,154,1,1,5,1,20,1,1,377,0,0,-3,6,-3,0,1,,,,,,,,
2,154,1,1,6,1,20,0,1,382,1,1,25,25,0,10,1,,,,,,,,
2,154,1,1,7,1,20,1,0,1435,3,0,-11.25,10,-11.25,0,1,,,,,,,,
2,154,1,1,8,1,20,1,1,392,0,0,-1.88,5,-1.88,0,1,,,,,,,,
2,154,1,1,9,1,20,1,1,342,1,1,5,5,-2.5,0,1,,,,,,,,
2,154,1,1,10,1,20,1,0,748,3,0,-13.5,9,-13.5,0,1,,,,,,,,
2,154,1,1,11,1,20,0,1,394,1,1,19,19,0,8,1,,,,,,,,
2,154,1,1,12,1,20,1,1,792,1,1,9,9,-2.25,0,1,,,,,,,,
2,154,1,1,13,1,20,1,,,,0,-2.75,2,-2.75,0,1,,,,,,,,
2,154,1,1,14,1,20,1,1,298,1,1,10,10,-6.25,0,1,,,,,,,,
2,154,1,1,15,1,20,1,0,640,3,1,4,4,-6,0,1,,,,,,,,
2,154,1,1,16,1,20,1,1,606,0,0,-3,12,-3,0,1,,,,,,,,
2,154,1,1,17,1,20,1,0,940,3,1,10,10,-16.25,0,1,,,,,,,,
2,154,1,1,18,1,20,0,1,330,0,0,0,12,0,5,1,,,,,,,,
2,154,1,1,19,1,20,1,1,752,0,0,-11.25,9,-11.25,0,1,,,,,,,,
2,154,1,1,20,1,20,1,1,445,1,1,4,4,-3,0,1,,,,,,,,
2,154,1,1,21,1,20,1,1,498,1,1,5,5,-6.88,0,1,,,,,,,,
2,154,1,1,22,1,20,1,1,392,0,0,-6.75,9,-6.75,0,1,,,,,,,,
2,154,1,1,23,1,20,1,0,853,3,0,-12,12,-12,0,1,,,,,,,,
2,154,1,1,24,1,20,1,0,587,3,1,2,2,-1.75,0,1,,,,,,,,
2,154,1,1,25,1,20,0,1,473,0,0,0,5,0,3,1,,,,,,,,
2,154,1,1,26,1,20,0,1,558,1,1,5,5,0,2,1,,,,,,,,
2,154,1,1,27,1,20,0,1,556,0,0,0,26,0,10,1,,,,,,,,
2,154,1,1,28,1,20,1,0,337,3,0,-5.63,5,-5.63,0,1,,,,,,,,
2,154,1,1,29,1,20,1,0,574,3,1,6,6,-7.5,0,1,,,,,,,,
2,154,1,1,30,1,20,1,1,476,1,1,8,8,-3,0,1,,,,,,,,
3,155,0,0,1,1,18,0,1,325,1,1,10,10,0,6,1,,,,,,,,
3,155,0,0,2,1,18,1,0,266,3,0,-15.75,9,-15.75,0,1,,,,,,,,
3,155,0,0,3,1,18,1,1,263,0,0,-8.75,10,-8.75,0,1,,,,,,,,
3,155,0,0,4,1,18,1,0,333,3,1,8,8,-2,0,1,,,,,,,,
3,155,0,0,5,1,18,1,1,1211,0,0,-12,6,-12,0,1,,,,,,,,
3,155,0,0,6,1,18,1,0,409,3,0,-18.75,10,-18.75,0,1,,,,,,,,
3,155,0,0,7,1,18,1,0,605,3,1,5,5,-8.13,0,1,,,,,,,,
3,155,0,0,8,1,18,0,0,363,3,0,0,12,0,4,1,,,,,,,,
3,155,0,0,9,1,18,1,1,440,1,1,9,9,-9,0,1,,,,,,,,
3,155,0,0,10,1,18,0,0,814,3,0,0,22,0,13,1,,,,,,,,
3,155,0,0,11,1,18,1,1,1731,0,0,-7,8,-7,0,1,,,,,,,,
3,155,0,0,12,1,18,1,0,665,3,1,4,4,-8,0,1,,,,,,,,
3,155,0,0,13,1,18,0,1,951,1,1,25,25,0,9,1,,,,,,,,
3,155,0,0,14,1,18,1,0,1589,3,0,-3.75,2,-3.75,0,1,,,,,,,,
3,155,0,0,15,1,18,1,0,347,3,1,2,2,-1.25,0,1,,,,,,,,
3,155,0,0,16,1,18,1,0,344,3,1,6,6,-9,0,1,,,,,,,,
3,155,0,0,17,1,18,0,1,390,1,1,13,13,0,6,1,,,,,,,,
3,155,0,0,18,1,18,1,,,,0,-4,4,-4,0,1,,,,,,,,
3,155,0,0,19,1,18,0,1,241,1,1,7,7,0,3,1,,,,,,,,
3,155,0,0,20,1,18,0,1,320,1,1,3.25,3.25,0,1,1,,,,,,,,
3,155,0,0,21,1,18,1,1,364,1,1,4,4,-1,0,1,,,,,,,,
3,155,0,0,22,1,18,0,1,362,0,0,0,8,0,4.25,1,,,,,,,,
3,155,0,0,23,1,18,0,1,416,0,0,0,17,0,9,1,,,,,,,,
3,155,0,0,24,1,18,1,0,358,3,1,12,12,-18,0,1,,,,,,,,
3,155,0,0,25,1,18,1,1,292,0,0,-5,5,-5,0,1,,,,,,,,
3,155,0,0,26,1,18,0,1,824,1,1,4,4,0,2.25,1,,,,,,,,
3,155,0,0,27,1,18,1,1,1238,0,0,-9,12,-9,0,1,,,,,,,,
3,155,0,0,28,1,18,1,0,316,3,1,8,8,-9,0,1,,,,,,,,
3,155,0,0,29,1,18,1,1,1913,0,0,-4.38,5,-4.38,0,1,,,,,,,,
3,155,0,0,30,1,18,1,0,583,3,0,-13,8,-13,0,1,,,,,,,,
3,155,0,0,1,1,18,1,0,190,3,0,-2.25,2,-2.25,0,1,,,,,,,,
3,155,0,0,2,1,18,1,0,260,3,1,6,6,-4.5,0,1,,,,,,,,
3,155,0,0,3,1,18,1,0,234,3,1,2,2,-3.25,0,1,,,,,,,,
3,155,0,0,4,1,18,0,1,271,0,0,0,22,0,10,1,,,,,,,,
3,155,0,0,5,1,18,1,0,1077,3,1,9,9,-4.5,0,1,,,,,,,,
3,155,0,0,6,1,18,0,1,347,1,1,17,17,0,10,1,,,,,,,,
3,155,0,0,7,1,18,0,1,384,1,1,4,4,0,2,1,,,,,,,,
3,155,0,0,8,1,18,1,1,1822,0,0,-2,4,-2,0,1,,,,,,,,
3,155,0,0,9,1,18,0,1,298,1,1,11,11,0,6,1,,,,,,,,
3,155,0,0,10,1,18,0,1,392,0,0,0,7,0,4,1,,,,,,,,
3,155,0,0,11,1,18,1,0,790,3,0,-3.75,10,-3.75,0,1,,,,,,,,
3,155,0,0,12,1,18,1,0,572,3,1,12,12,-24,0,1,,,,,,,,
3,155,0,0,13,1,18,1,0,578,3,0,-10.5,6,-10.5,0,1,,,,,,,,
3,155,0,0,14,1,18,1,0,447,3,0,-9.38,5,-9.38,0,1,,,,,,,,
3,155,0,0,15,1,18,1,1,197,1,1,8,8,-5,0,1,,,,,,,,
3,155,0,0,16,1,18,1,0,362,3,1,5,5,-3.13,0,1,,,,,,,,
3,155,0,0,17,1,18,0,1,368,0,0,0,30,0,12,1,,,,,,,,
3,155,0,0,18,1,18,1,0,349,3,1,4,4,-7,0,1,,,,,,,,
3,155,0,0,19,1,18,1,0,458,3,1,10,10,-13.75,0,1,,,,,,,,
3,155,0,0,20,1,18,1,0,760,3,0,-15,8,-15,0,1,,,,,,,,
3,155,0,0,21,1,18,0,1,366,1,1,24,24,0,12,1,,,,,,,,
3,155,0,0,22,1,18,1,0,363,3,0,-15,12,-15,0,1,,,,,,,,
3,155,0,0,23,1,18,1,0,345,3,0,-18,9,-18,0,1,,,,,,,,
3,155,0,0,24,1,18,0,1,782,1,1,13,13,0,5,1,,,,,,,,
3,155,0,0,25,1,18,1,1,1339,1,1,2,2,-0.75,0,1,,,,,,,,
3,155,0,0,26,1,18,1,0,665,3,0,-6,12,-6,0,1,,,,,,,,
3,155,0,0,27,1,18,0,1,518,0,0,0,8,0,3,1,,,,,,,,
3,155,0,0,28,1,18,1,1,1341,1,1,8,8,-6,0,1,,,,,,,,
3,155,0,0,29,1,18,1,0,371,3,0,-5,4,-5,0,1,,,,,,,,
